"Image","Title","Sales Rank: Current","Reviews: Rating","Buy Box: Current","Buy Box: Stock","Amazon: Current","Amazon: Stock","New: Current","List Price: Current","Categories: Tree","Website Display Group: Name","ASIN","Product Codes: EAN","Brand","Author"
"https://m.media-amazon.com/images/I/418p82cz-FL.jpg;https://m.media-amazon.com/images/I/51-3Ry3bjCL.jpg;https://m.media-amazon.com/images/I/41UTQF38mAL.jpg;https://m.media-amazon.com/images/I/5162NmzCs-L.jpg;https://m.media-amazon.com/images/I/51rNRcu1ypL.jpg;https://m.media-amazon.com/images/I/51udYP1yAjL.jpg;https://m.media-amazon.com/images/I/41ZVlKRxJPL.jpg","Intel® Core™ Ultra 9 Desktop-Prozessor 285 24 Kerne (8 P-cores + 16 E-cores) bis zu 5.6 GHz","5076","4.7","521.81","4","521.81","4","521.81","1,000.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0DTRK5WK3","5032037282390","Intel",""
"https://m.media-amazon.com/images/I/41KkV8gKahL.jpg;https://m.media-amazon.com/images/I/51fixGDv2XL.jpg;https://m.media-amazon.com/images/I/31n8dQtlTPL.jpg;https://m.media-amazon.com/images/I/41mMCMW8WYL.jpg;https://m.media-amazon.com/images/I/41ztbEYrxdL.jpg","Intel® Core™ Ultra 5 Desktop-Prozessor 245K 14 Kerne (6 P-cores + 8 E-cores) bis zu 5,2 GHz","5445","4.5","179.00","4","179.00","4","179.00","536.21","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0DFK2P311","5032037282086, 0735858550543, 5032037282093","Intel",""
"https://m.media-amazon.com/images/I/418PNS59yuL.jpg;https://m.media-amazon.com/images/I/51fixGDv2XL.jpg;https://m.media-amazon.com/images/I/41CoRvCvtPL.jpg;https://m.media-amazon.com/images/I/41mMCMW8WYL.jpg;https://m.media-amazon.com/images/I/41ztbEYrxdL.jpg","Intel® Core™ Ultra 5 Desktop-Prozessor 245KF 14 Kerne (6 P-cores + 8 E-cores) bis zu 5,2 GHz","5445","4.5","","5","","","177.99","508.38","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0DFK8HHK4","5032037282109, 5032037282116, 0735858550567","Intel",""
"https://m.media-amazon.com/images/I/41mYiMrtcrL.jpg;https://m.media-amazon.com/images/I/51mqEHtCCHL.jpg;https://m.media-amazon.com/images/I/41kjyVamGuL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg","Intel® Core™ i9-14900K Desktop Processor 24 cores (8 P-cores + 16 E-cores) up to 6.0 GHz","6604","4.4","449.90","","449.90","","449.90","1,054.96","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CHBJGFBC","5032037278522, 5032037278539","Intel",""
"https://m.media-amazon.com/images/I/313yBwMGEuL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/510p+nNY56L.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg","Intel® Core™ i9 Desktop-Prozessor 14900 24 Kerne (8 P-cores und 16 E-cores) bis zu 5,8 GHz","6608","4.4","548.63","1","550.96","1","548.63","1,049.19","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CQ2ZKDKB","5032037279192, 5032037279222","Intel",""
"https://m.media-amazon.com/images/I/41HIitREm+L.jpg","AMD Ryzen 7 7800X3D 8 x 4.2GHz Octa Core Prozessor (CPU) Tray Sockel (PC): AM5 120W","6642","4.4","320.74","20","","","320.23","323.07","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CTD76W9C","4251538815963, 8592978447830","AMD",""
"https://m.media-amazon.com/images/I/31w1nFaLxkL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg","CPU Intel Core i9-14900KF / LGA1700 / Box 24 Cores / 32 Threads / 36M Cache / without GPU","7441","4.2","424.39","4","424.39","4","424.39","1,006.92","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CHBJXG7G","5032037278546, 5032037278553","Intel",""
"https://m.media-amazon.com/images/I/31UFt3cAnsL.jpg;https://m.media-amazon.com/images/I/510p+nNY56L.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41dcRqKfHvL.jpg","Intel® Core™ i9 Desktop-Prozessor 14900F 24 Kerne (8 P-cores und 16 E-cores) bis zu 5,8 GHz","7441","4.2","505.79","1","505.79","1","503.37","1,001.15","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CQ2ZCMJY","5032037279208","Intel",""
"https://m.media-amazon.com/images/I/41yrO-8g9wL.jpg;https://m.media-amazon.com/images/I/51o95P4Zu7L.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg","Intel® Core™ i9 Desktop-Prozessor 14900KS 24 Kerne (8 P-cores und 16 E-cores) 36 MB Cache, bis zu 6,2 GHz","7442","4.2","606.35","4","606.35","4","606.35","0.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CWVKMV7N","5032037280235","Intel",""
"https://m.media-amazon.com/images/I/41v91yXg45L.jpg;https://m.media-amazon.com/images/I/51h9Q-847kL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg","CPU Intel Core i7-14700K / LGA1700 / Box 20 Cores / 28 Threads / 33M Cache","8194","4.6","","","","","381.09","0.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CHBFWJDN","5032037278485, 5032037278492","Intel",""
"https://m.media-amazon.com/images/I/31EzTuimorL.jpg;https://m.media-amazon.com/images/I/31DogRaRuKL.jpg","AMD Ryzen 5 5600XT 3.7/4.7GHz","9813","4.7","","","","","153.43","60.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0DJLWFRCH","0730143316613, 7301433166138","AMD",""
"https://m.media-amazon.com/images/I/31UJJMBloXL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg","Intel® Core™ i5 Desktop-Prozessor 14400F 10 Kerne (6 P-cores und 4 E-cores) bis zu 4,7 GHz","10265","4.6","","","","","187.90","370.88","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CQ3142LB","5032037279147, 5032037279161","Intel",""
"https://m.media-amazon.com/images/I/31eRoQHfNPL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg","Intel® Core™ i5-14600KF Desktop Processor 14 cores (6 P-cores + 8 E-cores) up to 5.3 GHz","10273","4.6","","","","","275.88","1,000.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CHBH63YX","5032037278461, 5032037278478","Intel",""
"https://m.media-amazon.com/images/I/31v89JipOqL.jpg;https://m.media-amazon.com/images/I/31mZN3Ns5aL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg","Intel® Core™ i5-14600K Desktop Processor 14 cores (6 P-cores + 8 E-cores) up to 5.3 GHz","10273","4.6","","","","","272.27","1,000.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CHBGVFHP","5032037278447","Intel",""
"https://m.media-amazon.com/images/I/41W4Yvv2g3L.jpg","AMD Ryzen 5 7500F - 3.7 GHz - 6 Kerne - 12 Threads - 32 MB Cache-Speicher - Socket AM5 - OEM","10798","4.7","131.11","7","176.35","","137.91","195.97","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0D1CK42PV","8592978468668","AMD",""
"https://m.media-amazon.com/images/I/51WjAGvmSsL.jpg","AMD Ryzen 5 7500X3D Box","10852","4.4","214.01","4","214.01","4","214.01","279.90","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0FT8X951Z","0730143318167","AMD",""
"https://m.media-amazon.com/images/I/31EzTuimorL.jpg;https://m.media-amazon.com/images/I/31DogRaRuKL.jpg","AMD Ryzen 5 5600T 3.5/4.5GHz","11855","4.5","133.87","2","133.87","2","133.87","60.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0DJLXJY68","0730143316651","AMD",""
"https://m.media-amazon.com/images/I/31brpmB9A8L.jpg;https://m.media-amazon.com/images/I/317CQnasyUL.jpg;https://m.media-amazon.com/images/I/31WsvzDJnCL.jpg;https://m.media-amazon.com/images/I/41WeqTjz-KL.jpg;https://m.media-amazon.com/images/I/41l56Q2kzuL.jpg;https://m.media-amazon.com/images/I/51cKrka2z7L.jpg;https://m.media-amazon.com/images/I/415Fcb237qL.jpg","Intel Core i3-12100 12. Generation Desktop Prozessor (Basistakt: 3.3GHz, 4 Kerne, LGA1700, RAM DDR4 und DDR5 bis zu 128GB) BX8071512100, ‎Silber","12081","4.6","142.89","33","","","142.89","146.31","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B09MDDX29R","5032037238458, 5032037503884","Intel",""
"https://m.media-amazon.com/images/I/316oZ7N4IYL.jpg;https://m.media-amazon.com/images/I/31WWISbIK4L.jpg;https://m.media-amazon.com/images/I/41Nn4V4p8tL.jpg;https://m.media-amazon.com/images/I/41kdeFYaikL.jpg;https://m.media-amazon.com/images/I/31UA6vstt6L.jpg;https://m.media-amazon.com/images/I/51qhBHO1IDL.jpg;https://m.media-amazon.com/images/I/3110VEI4ylL.jpg;https://m.media-amazon.com/images/I/41xElEOS5cL.jpg","Hövding Airbag Fahrradhelm, 52 – 59 cm Kopf Umfang, Fahrrad Airbag Kragen - Hals, Helmairbag, Kopfschutz Radfahrer Helmkragen, Sicherheitshelm, Version 06.2024","12087","4.5","299.99","10","","","299.99","","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B01F3YDLOY","7350051901409","Hövding",""
"https://m.media-amazon.com/images/I/31ZjlHwYrzL.jpg;https://m.media-amazon.com/images/I/61Dn1k5E+NL.jpg","AMD Ryzen 5 5600 Tray, Schwarz, 100-000000927","13046","4.4","119.99","5","170.49","13","118.76","171.30","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B09XN7CYLN","8592978371814","AMD",""
"https://m.media-amazon.com/images/I/41T+BA2QSnL.jpg;https://m.media-amazon.com/images/I/51VszAZutrL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41eFtzpeDfL.jpg","Intel® Core™ i7 Desktop-Prozessor 14700F 20 Kerne (8 P-cores und 12 E-cores) bis zu 5,4 GHz","13397","4.6","292.98","5","","","292.98","664.87","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CQ65ST43","5032037279246, 5032037279260","Intel",""
"https://m.media-amazon.com/images/I/31dRQr+e-uL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51YKozizzbL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51y1f8Z2cVL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41yMZOw55oL.jpg","Intel® Core™ i3 Desktop-Prozessor 14100 4 Kerne (4 P-cores und 0 E-cores) bis zu 4,7 GHz","14062","4.8","","","","","168.54","259.42","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CQ2ZLXB4","5032037279079","Intel",""
"https://m.media-amazon.com/images/I/31SP9MauTJL.jpg;https://m.media-amazon.com/images/I/51h9Q-847kL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51EyfbV+M6L.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41wPzWCcnEL.jpg","Intel Core i9-14900K 8C+16c/32T 3.20-6.00GHz Boxed ohne Kühler - BX8071514900K","15221","4.2","","14","","","494.31","473.97","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CGJDKLB8","0735858546966","Intel",""
"https://m.media-amazon.com/images/I/31SP9MauTJL.jpg;https://m.media-amazon.com/images/I/51h9Q-847kL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51EyfbV+M6L.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41wPzWCcnEL.jpg","Intel Core i5-14600KF 6C+8c/20T 3.50-5.30GHz Boxed ohne Kühler - BX8071514600KF","15221","4.6","","","","","405.78","268.97","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CGJ4MLC8","0735858546904","Intel",""
"https://m.media-amazon.com/images/I/31SP9MauTJL.jpg;https://m.media-amazon.com/images/I/51h9Q-847kL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51EyfbV+M6L.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41wPzWCcnEL.jpg","CPU Intel Core i7-14700KF / LGA1700 / Box 20 Cores / 28 Threads / 33M Cache / without GPU","15221","4.6","363.78","2","","","363.78","0.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CGJC178L","0735858546942, 5032037278508, 5032037278515","Intel",""
"https://m.media-amazon.com/images/I/31SP9MauTJL.jpg;https://m.media-amazon.com/images/I/51h9Q-847kL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51EyfbV+M6L.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41wPzWCcnEL.jpg","Intel Core i7-14700K 8C+12c 3.40-5.60GHz boxed ohne Kühler - BX8071514700K","15221","4.5","","","","","422.21","757.11","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CGJ41C9W","0735858546928, 5032037278485, 5032037278492","Intel",""
"https://m.media-amazon.com/images/I/31SP9MauTJL.jpg;https://m.media-amazon.com/images/I/51h9Q-847kL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51EyfbV+M6L.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41wPzWCcnEL.jpg","Intel® Core™ i9-14900KF Gaming-Desktop-Prozessor, 24 Kerne (8 P-Kerne + 16 E-Kerne) - Freigeschaltet","15221","4.1","444.89","2","444.89","2","444.89","481.97","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CGJDBCTK","0735858546980","Intel",""
"https://m.media-amazon.com/images/I/31SP9MauTJL.jpg;https://m.media-amazon.com/images/I/51h9Q-847kL.jpg;https://m.media-amazon.com/images/I/51nxUOKtwfL.jpg;https://m.media-amazon.com/images/I/51EyfbV+M6L.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/51hf5zRC0OL.jpg;https://m.media-amazon.com/images/I/41wPzWCcnEL.jpg","Intel Core i5-14600K 3.5/5.4GHz Box","15221","4.6","348.00","2","","","348.00","329.84","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CGJ9STNF","0735858546881","Intel",""
"https://m.media-amazon.com/images/I/31kpWDRcDRL.jpg;https://m.media-amazon.com/images/I/51xVcT+2moL.jpg;https://m.media-amazon.com/images/I/41aUttBWHxL.jpg","Intel Core i5-14400 Desktop-Prozessor 10 Kerne (6 P-Kerne + 4 E-Kerne) bis zu 4,7 GHz","15411","4.7","225.58","503","225.58","503","225.58","305.27","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0CQ1M1YXM","0735858547598, 0735858547574","Intel",""
"https://m.media-amazon.com/images/I/41jtLb50DOL.jpg;https://m.media-amazon.com/images/I/5130K8cusfL.jpg;https://m.media-amazon.com/images/I/51uy5WljxsL.jpg;https://m.media-amazon.com/images/I/5162NmzCs-L.jpg;https://m.media-amazon.com/images/I/51rNRcu1ypL.jpg;https://m.media-amazon.com/images/I/41UTQF38mAL.jpg;https://m.media-amazon.com/images/I/51udYP1yAjL.jpg","Intel® Core™ Ultra 5 Desktop-Prozessor 225 10 Kerne (6 P-cores + 4 E-cores) bis zu 4.9 GHz","19208","4.6","164.90","4","164.90","4","164.90","1,000.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0DTRYXZFJ","5032037282352","Intel",""
"https://m.media-amazon.com/images/I/41jtLb50DOL.jpg;https://m.media-amazon.com/images/I/51uy5WljxsL.jpg;https://m.media-amazon.com/images/I/5130K8cusfL.jpg;https://m.media-amazon.com/images/I/5162NmzCs-L.jpg;https://m.media-amazon.com/images/I/51rNRcu1ypL.jpg;https://m.media-amazon.com/images/I/41UTQF38mAL.jpg;https://m.media-amazon.com/images/I/51udYP1yAjL.jpg","Intel® Core™ Ultra 5 Desktop-Prozessor 235, 14 Kerne (6 P-cores + 8 E-cores) bis zu 5.0 GHz","19208","4.6","257.70","4","257.70","4","257.70","1,000.00","Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren","Computer & Zubehör","B0DTZ5Y56R","5032037282925","Intel",""
